house_name,house_location,house_status,house_price,price_unit
城市玫瑰园,[ 和平 砂山 ] 砂山街46号,在售,11500,元/㎡
佳华国际大厦,[ 铁西 铁西 ] 建设西路3号,在售,14500,元/㎡
首创棋盘山1号,[ 浑南区 浑南区 ] 东陵路16-18号,待售,11682,元/m²
北一路金寓,价格,在售,7800,元/㎡
碧桂园峯华盛京,[ 铁西 保工南 ] 北一东路112号 （北一路与兴华北街交汇...,在售,20000,元/㎡
金朗PARK,[ 沈阳周边 其他 ] 沈抚新区旺力大街西侧,在售,11000,元/㎡起
东北总部基地,[ 沈北新区 沈北新区 ] 蒲河大道888号,在售,6900,元/㎡
浦江东方大厦,[ 浑南区 浑南区 ] 三义街2号,在售,14000,元/㎡
新世界丰盛商务大厦,[ 和平 三好 ] 新世界花园售楼中心对面,在售,10500,元/㎡
华润置地·悦玺,[ 浑南区 浑南区 ] 浑南中路与天坛南街交汇处,在售,12000,元/㎡
盛京保利文化中心,[ 和平 和平 ] 太原街文化宫对面,在售,16000,元/㎡
沈阳光谷联合科技城,[ 沈北新区 道义 ] 七星大街96号（七星大街四环线交汇处）,在售,3280,元/㎡
新世界商业中心,[ 和平 和平 ] 中华路61号,待售,14083,元/m²
华润大厦B座,[ 和平 和平 ] 万象城西侧,在售,19000,元/㎡
沈阳国际设计谷,[ 浑南区 浑南区 ] 全运五路35号,在售,6200,元/㎡
沈阳恒隆市府广场,[ 沈河 沈河 ] 青年大街1号（市府广场南侧，原斗姆宫...,待售,19238,元/m²
佳兆业汤泉驿,[ 沈阳周边 其他 ] 辽阳市弓长岭区双泉街55号,在售,4199,元/㎡
首创花屿岸,[ 浑南区 浑南区 ] 东陵南街18-155号,待售,11000,元/m²
沈北时代广场,[ 沈北新区 蒲河 ] 蒲田路与时空东街交汇处,待售,9198,元/m²
万象宸光,[ 浑南区 浑南区 ] 浑南西路8号（青年大街与浑南大道交汇...,待售,11224,元/m²
联东U谷沈北产业园,[ 沈北新区 道义 ] 沈北新区蒲河路82号,在售,3400,元/㎡
乐府新天地,[ 浑南区 长青桥 ] 长青街望水路8号,在售,13000,元/㎡起
沈北新城吾悦广场,[ 沈北新区 蒲河 ] 蒲河大道888号,待售,9198,元/m²
宏发浣花溪,[ 于洪 于洪广场 ] 吉利湖街197-2号,待售,11122,元/m²
沈阳红星美凯龙家具建材旗舰博览中心,[ 沈北新区 道义 ] 道义北大街57号,在售,12000,元/㎡起
泰和国际大厦,[ 皇姑 北陵 ] 黄河南大街118号甲,待售,11196,元/m²
中国北方健康食品产业园,[ 浑南区 浑南区 ] 双树子村（沈中线西侧）,在售,3580,元/㎡
中恒广场,[ 铁西 铁西 ] 兴华南街与南十路交汇处（距铁百200米...,在售,13000,元/㎡
北约客置地广场,[ 和平 和平 ] 南京北街272号,待售,13444,元/m²
华润置地紫云府悦里,[ 皇姑 首府新区 ] 崇山东路与鸭绿江东街交汇处（长客乐购...,待售,11000,元/m²
沈阳龙湖春江天玺,[ 大东 大东 ] 沈阳市大东区东北大马路以南东建街以西,待售,12000,元/㎡
九洲御峯,[ 和平 和平 ] 胜利南街与南八马路交汇处,待售,14083,元/m²
夏宫城市广场,[ 沈河 沈河 ] 青年大街209号（夏宫原址）,在售,15000,元/㎡起
上亿奥体小饰楼商铺,[ 浑南区 浑南区 ] 金卡路18号,在售,11000,元/㎡起
东明商贸,[ 浑南区 浑南区 ] 全运路136-11号,在售,8000,元/㎡
融创融公馆底商,[ 于洪 丁香湖 ] 西江北街82号,在售,13000,元/㎡
沈阳龙湖舜山府,[ 浑南区 浑南区 ] 莫子山公园北门,待售,11694,元/m²
中南高科·沈阳智造园,[ 沈北新区 蒲河 ] 沈阳市沈北新区蒲南路33号,在售,3300,元/㎡
名京国际,[ 铁西 铁西 ] 马壮街1号（建设西路与马壮街交汇处）,在售,10000,元/㎡
福融悦中心,[ 浑南区 21世纪广场 ] 世纪路2号（世纪大厦）,在售,9000,元/㎡
惠民新居,[ 沈河 方家栏 ] 方凌路21号,在售,15000,元/㎡
辽宁凤凰国际商务中心,[ 皇姑 皇姑 ] 黄河南大街111号,在售,16000,元/㎡
中信泰富广场,[ 皇姑 塔湾 ] 塔湾街11号（原车辆厂）,待售,11760,元/m²
沈阳新地中心,[ 沈河 市府 ] 友好街10号（惠工广场西北）,待售,12947,元/m²
融创春风十里海豚湾,[ 沈阳周边 其他 ] 五华区海屯路北侧，小屯立交西北处,在售,11000,元/㎡
新世界·朗怡居,[ 沈阳周边 其他 ] 科技路61号,在售,7000,元/㎡
沈阳裕景中心,[ 沈河 市府 ] 青年大街33-1号 (沈阳市青年大街市府恒...,售罄,13259,元/m²
万科春河里,[ 沈河 东五里河 ] 文艺路与三经街交汇处东侧17号,售罄,15500,元/m²
万科金域华府,[ 皇姑 四台子 ] 文大路231号,售罄,9146,元/m²
碧桂园学府壹号,[ 皇姑 四台子 ] 青城山路,售罄,9753,元/m²
南峰朗润园,[ 辽中 辽中镇 ] 辽中滨水新城乌杨公路与二号路交汇处,售罄,3844,元/m²
沈铁田园牧歌,[ 浑南区 21世纪广场 ] 沈营路66号（原沈阳物资供应段榆树台仓...,售罄,12863,元/m²
坤业城波西塔诺小镇,[ 于洪 红旗台 ] 沙岭(沈新路与西四环交汇处北侧),售罄,7800,元/m²
金地滨河国际左岸,[ 浑南区 浑南区 ] 浑南区浑南东路18号（建筑大学北门正对...,售罄,10867,元/m²
宏缘·50号公馆,[ 大东 大东 ] 大东观泉路50号（陶瓷城旁）,售罄,9900,元/m²
巴黎梦夏,[ 铁西 铁西 ] 铁西沧海路7号（张士检车线对面即是）,售罄,13093,元/m²
金叶城市公寓,[ 和平 和平 ] 胜利南街281号,售罄,14083,元/m²
帝景湾,[ 皇姑 皇姑 ] 皇姑崇山东路49号（兴建小区东侧）,售罄,11483,元/m²
积水裕沁碧苑,[ 浑南区 浑南区 ] 创新路10号（莫子山公园北侧）,售罄,11636,元/m²
壹号官邸,[ 铁西 铁西 ] 铁西北一东路112号（北一路与兴华北街...,售罄,14273,元/m²
黄河府,[ 于洪 于洪 ] 于洪黄河北大街2号（省重点11中正对面...,售罄,8800,元/m²
乐城,[ 铁西 铁西 ] 铁西沈辽西路9号（宁官大市场对面）,售罄,12975,元/m²
珺悦商务中心,[ 沈北新区 沈北新区 ] 沈北新区蒲昌路29号(蒲昌路中央大学城...,售罄,5978,元/m²
阳光100凤凰街,[ 于洪 于洪新城 ] 汪河路41-1号（166路在阳光100站下车）,售罄,9533,元/m²
瑞京时代汽配广场,[ 铁西 铁西 ] 北二西路与肇工街交汇处,售罄,12557,元/m²
世茂环球中心,[ 和平 西五里河 ] 青年大街与文体路交汇处,售罄,15336,元/m²
钻石公馆,[ 皇姑 北陵 ] 黄河南大街52号,售罄,12236,元/m²
沈阳朝鲜民族风情街,[ 于洪 于洪 ] 大兴街道沙岗子村,售罄,8013,元/m²
粤泰天鹅湾,[ 和平 和平 ] 三好桥南（沈水湾高尔夫球场对面）,售罄,14083,元/m²
宏发长岛,[ 铁西 铁西 ] 铁西沈辽西路27号（兴隆大天地附近）,售罄,13485,元/m²
沈阳中航城两河流域,[ 和平 长白 ] 三好桥东900米 (南堤西路与仙岛北路交...,售罄,15929,元/m²
美联大厦,[ 皇姑 北行 ] 长江南街与昆山中路交汇处（碧塘公园附...,售罄,12925,元/m²
万科城市之光,[ 大东 黎明文化宫 ] 和睦北二路36号,售罄,9670,元/m²
唐轩公馆,[ 沈北新区 道义 ] 蒲昌路1号（沈阳师范大学北）,售罄,6685,元/m²
沈铁达观,[ 苏家屯 区中心 ] 雪莲街49-2-5号（胜利南街与金钱松中路...,售罄,6292,元/m²
滨河湾,[ 和平 长白 ] 长白一路,售罄,15929,元/m²
中金澜庭,[ 沈北新区 沈北新区 ] 沈北路72号道义南大街与沈北路交汇处东...,售罄,6070,元/m²
隆河谷一期,[ 东陵 白塔 ] 白塔街26号（白塔公园西北侧）,售罄,12369,元/m²
格林观堂二期,[ 和平 长白 ] 长白西路(工农桥南侧第一个交通岗西侧...,售罄,16750,元/m²
崇山墅,[ 皇姑 皇姑 ] 皇姑崇山西路12号（粮校原址）,售罄,11483,元/m²
中海龙湾二期,[ 和平 和平 ] 和平长白三路135号（长白岛滨堤路长白...,售罄,14083,元/m²
假日小城三期,价格,售罄,8509,元/m²
万恒领域,[ 大东 大东 ] 大东东站街68号(联合路东站街路口),售罄,9900,元/m²
金辉·天鹅湾,[ 皇姑 皇姑 ] 皇姑鸭绿江东街13号（鸭绿江东街与银山...,售罄,11483,元/m²
方林家园,[ 皇姑 皇姑 ] 淮河南街与华山路交汇处,售罄,11483,元/m²
浑河国际城,[ 浑南区 浑南区 ] 红椿路89号（南京南街与红椿路交汇处）,售罄,10919,元/m²
领先国际,[ 沈河 沈河 ] 沈河青年大街55号(市委对面),售罄,18483,元/m²
万隆国际商业广场,[ 沈北新区 沈北新区 ] 人和街46号（人和街与沈北大道交汇处）,售罄,5880,元/m²
西塔大奥莱,[ 和平 西塔 ] 西塔街75号,售罄,13029,元/m²
美弗霞湾,[ 浑南区 浑南区 ] 智慧大街2号,售罄,11657,元/m²
佳兆业中心,[ 沈河 东五里河 ] 青年大街173号（青年大街与文萃路交汇...,售罄,14333,元/m²
新加坡城,[ 和平 和平 ] 和平胜利南街377号（胜利大街胜利桥南...,售罄,13286,元/m²
唐轩北廷,[ 沈北新区 道义 ] 蒲新路13号（七星大街与蒲新路交汇处）,售罄,6679,元/m²
粤泰城,[ 于洪 于洪 ] 文大路435号,售罄,8410,元/m²
新世界名铸湾畔,[ 和平 和平 ] 南三好街9号（三好街与沈水路交汇处）,售罄,14083,元/m²
太湖明珠花园,[ 沈北新区 沈北新区 ] 蒲河路6号,售罄,5700,元/㎡
佳和新城九期,[ 沈河 方家栏 ] 方家栏路41号（紧邻二环路）,售罄,14500,元/m²
西城逸景,[ 铁西 铁西 ] 铁西中央南大街35号（沈阳工业大学中央...,售罄,12391,元/m²
市府恒隆广场,[ 沈河 沈河 ] 青年大街1号（市府广场南侧，原斗姆宫...,售罄,19238,元/m²
首创国际城,[ 浑南区 浑南区 ] 浑南区浑南西路1号（浑南西路与沈营路...,售罄,10833,元/m²
和泓国际,[ 和平 和平 ] 和平长白岛滨河北街88号（南京南街与长...,售罄,13125,元/m²
美地馨城,价格,售罄,10614,元/m²
哥本哈根二期,[ 皇姑 东三台子 ] 黄河北大街113号甲（地铁医学院站出口...,售罄,9393,元/m²
韩建大成府,[ 皇姑 皇姑 ] 皇姑昆山西路151号（塔湾汽配城附近）,售罄,11483,元/m²
圣尊·摩纳哥庄园,[ 浑南区 浑南区 ] 浑南区中水1100号（盛京高尔夫东侧）,售罄,11548,元/m²
福佳金融大厦,[ 沈河 五爱 ] 青年大街96号（高登酒店南行50米）,售罄,13409,元/m²
文华街三号院,[ 浑南区 浑南区 ] 浑南区文华街3号(建筑大学东门附近),售罄,11047,元/m²
宏运中心,[ 和平 和平 ] 沈阳市和平南大街马路湾南角,售罄,14063,元/m²
沈阳幸福时光,[ 于洪 于洪 ] 微山湖街65号(宁官桥南),售罄,8667,元/m²
中海明珠,[ 和平 和平 ] 和平长白岛南京南街22号（南京南街与长...,售罄,13286,元/m²
京城中心,[ 和平 和平 ] 和平五里河街与文兴路交汇处路东,售罄,13778,元/m²
汇置公园里,[ 浑南区 浑南区 ] 浑南区白塔二街12号（沈营路白塔公园东...,售罄,10783,元/m²
水润年华,[ 大东 大东广场 ] 联合路163号（市28中学原址）,售罄,9706,元/m²
富沣汤城国际,[ 沈北新区 沈北新区 ] 沈北新区孝信街28号（东北总部基地东北...,售罄,5778,元/m²
志城公馆,[ 铁西 滑翔 ] 铁西区凌空二街9号,售罄,13064,元/m²
沈铁·幸福邸,[ 苏家屯 苏家屯 ] 苏家屯牡丹街和香杨路的交汇处（苏家屯...,售罄,8160,元/m²
汇置公园里·怡林,[ 浑南区 浑南区 ] 浑南区白塔二街12号（沈营路白塔公园东...,售罄,11645,元/m²
水印蓝庭,[ 大东 大东 ] 大东北大营街58号(观泉路与北大营街交...,售罄,9900,元/m²
同方·燕语林森,[ 浑南区 浑南区 ] 浑南区白塔河二路与智慧三街交汇处,售罄,10363,元/m²
泰莱16区,[ 浑南区 浑南区 ] 浑南区富民南街与汇泉路交汇处（奥体中...,售罄,10226,元/m²
森远·金玺阁,[ 苏家屯 苏家屯 ] 苏家屯枫杨路125号(枫杨路与丁香街交汇...,售罄,8160,元/m²
圣罗伦斯·伊甸园,[ 浑南区 浑南区 ] 浑南区桃仙大街6号(沈丹高速与航天路交...,售罄,9960,元/m²
广厦摩卡公馆,[ 皇姑 皇姑 ] 皇姑华山路223号（华山路与淮河南街交...,售罄,12129,元/m²
实华·新鼎花园,[ 铁西 铁西 ] 铁西经济技术开发区浑河六街1号（新海...,售罄,13875,元/m²
和泓·尚品,[ 和平 和平 ] 和平长白岛滨河北街88号（南京南街与长...,售罄,14000,元/m²
美地庄园·苹果园,[ 东陵 全运 ] 桃仙大街98号（沈阳至机场高速路出口右...,售罄,12263,元/m²
